,Unnamed: 0,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0,0.9855,0.9284706,0.925,0.92484784,2154.5981,200.0,12.344783,5,session_A,13,2,001-2015,ACM+MDM(MDOP)
1,1,0.9587,0.84013605,0.765,0.7512635,4259.56,200.0,16.192543,5,session_B,13,2,001-2015,ACM+MDM(MDOP)
2,2,0.9825,0.9327697,0.93,0.92988783,2176.678,200.0,21.452492,5,session_A,13,2,001-2015,ACM+TGSP+SVM(MDOP)
3,3,0.973,0.8472222,0.78,0.76881045,4288.559,200.0,25.329357,5,session_B,13,2,001-2015,ACM+TGSP+SVM(MDOP)
0,0,0.789,0.6915709,0.595,0.5366,272.69342,200.0,0.42698157,6,session_A,13,2,001-2015,ACM+MDM(MDOP)
1,1,0.7223,0.7216312,0.55,0.4419643,539.71313,200.0,0.9372826,6,session_B,13,2,001-2015,ACM+MDM(MDOP)
2,2,0.7901,0.72321427,0.62,0.57033014,293.14053,200.0,4.480682,6,session_A,13,2,001-2015,ACM+TGSP+SVM(MDOP)
3,3,0.8356,0.7333579,0.595,0.5245223,566.7646,200.0,5.001986,6,session_B,13,2,001-2015,ACM+TGSP+SVM(MDOP)
0,0,0.938,0.84343433,0.84,0.839599,219.70847,200.0,0.79735327,7,session_A,13,2,001-2015,ACM+MDM(MDOP)
1,1,0.9674,0.91432226,0.905,0.9044626,438.92288,200.0,1.6494882,7,session_B,13,2,001-2015,ACM+MDM(MDOP)
2,2,0.956,0.8939394,0.89,0.8897243,237.07307,200.0,0.70423007,7,session_A,13,2,001-2015,ACM+TGSP+SVM(MDOP)
3,3,0.9712,0.9083073,0.905,0.9048072,455.43216,200.0,1.5524894,7,session_B,13,2,001-2015,ACM+TGSP+SVM(MDOP)
0,0,0.7273,0.64677596,0.645,0.64392287,542.84985,400.0,12.868808,8,session_A,13,2,001-2015,ACM+MDM(MDOP)
1,1,0.8758,0.7850285,0.785,0.7849946,1069.5938,400.0,13.875707,8,session_B,13,2,001-2015,ACM+MDM(MDOP)
2,2,0.8836,0.820415,0.815,0.81421506,1594.5135,400.0,14.879113,8,session_C,13,2,001-2015,ACM+MDM(MDOP)
3,3,0.7948,0.6842299,0.575,0.50104195,568.97485,400.0,4.8102646,8,session_A,13,2,001-2015,ACM+TGSP+SVM(MDOP)
4,4,0.8869,0.82115614,0.82,0.81983787,1107.3312,400.0,5.8371825,8,session_B,13,2,001-2015,ACM+TGSP+SVM(MDOP)
5,5,0.9573,0.8703704,0.825,0.8194713,1644.62,400.0,6.86763,8,session_C,13,2,001-2015,ACM+TGSP+SVM(MDOP)
0,0,0.7578,0.7155172,0.71,0.708132,446.99445,400.0,9.921632,9,session_A,13,2,001-2015,ACM+MDM(MDOP)
1,1,0.9112,0.84496754,0.84,0.8394219,884.4466,400.0,12.248968,9,session_B,13,2,001-2015,ACM+MDM(MDOP)
2,2,0.9914,0.9450445,0.945,0.9449986,1312.1185,400.0,14.524093,9,session_C,13,2,001-2015,ACM+MDM(MDOP)
3,3,0.8033,0.71763337,0.715,0.7141352,460.1314,400.0,1.3894901,9,session_A,13,2,001-2015,ACM+TGSP+SVM(MDOP)
4,4,0.9593,0.9083073,0.905,0.9048072,893.9482,400.0,3.092128,9,session_B,13,2,001-2015,ACM+TGSP+SVM(MDOP)
5,5,0.9988,0.98019207,0.98,0.979998,1340.5276,400.0,5.439778,9,session_C,13,2,001-2015,ACM+TGSP+SVM(MDOP)
0,0,0.8065,0.74566,0.725,0.719094,4232.3174,400.0,53.02507,10,session_A,13,2,001-2015,ACM+MDM(MDOP)
1,1,0.8401,0.75938356,0.755,0.7539605,8357.092,400.0,58.68362,10,session_B,13,2,001-2015,ACM+MDM(MDOP)
2,2,0.7235,0.6826299,0.68,0.67884386,12473.462,400.0,64.32113,10,session_C,13,2,001-2015,ACM+MDM(MDOP)
3,3,0.8509,0.77322406,0.76,0.7570604,4255.8853,400.0,31.821165,10,session_A,13,2,001-2015,ACM+TGSP+SVM(MDOP)
4,4,0.8952,0.78125,0.68,0.64835167,8391.597,400.0,37.482075,10,session_B,13,2,001-2015,ACM+TGSP+SVM(MDOP)
5,5,0.813,0.70600945,0.705,0.7046382,12512.866,400.0,43.095833,10,session_C,13,2,001-2015,ACM+TGSP+SVM(MDOP)
0,0,0.9837,0.8479184,0.795,0.78689677,420.37082,400.0,1.3159599,11,session_A,13,2,001-2015,ACM+MDM(MDOP)
1,1,0.8544,0.757732,0.53,0.39673984,831.43945,400.0,2.9027238,11,session_B,13,2,001-2015,ACM+MDM(MDOP)
2,2,0.939,0.8734015,0.865,0.86423635,1242.487,400.0,4.4939327,11,session_C,13,2,001-2015,ACM+MDM(MDOP)
3,3,0.9866,0.9207718,0.91,0.9094203,463.30396,400.0,5.651895,11,session_A,13,2,001-2015,ACM+TGSP+SVM(MDOP)
4,4,0.9182,0.75510204,0.52,0.37629938,884.13196,400.0,7.267955,11,session_B,13,2,001-2015,ACM+TGSP+SVM(MDOP)
5,5,0.9736,0.91599023,0.91,0.9096748,1295.9292,400.0,8.843147,11,session_C,13,2,001-2015,ACM+TGSP+SVM(MDOP)
0,0,0.74,0.640056,0.635,0.6316759,2132.0308,200.0,15.442225,12,session_A,13,2,001-2015,ACM+MDM(MDOP)
1,1,0.6978,0.585974,0.535,0.45408118,4201.3384,200.0,19.184172,12,session_B,13,2,001-2015,ACM+MDM(MDOP)
2,2,0.7139,0.6304697,0.63,0.6296667,2148.4866,200.0,23.3191,12,session_A,13,2,001-2015,ACM+TGSP+SVM(MDOP)
3,3,0.7604,0.6298701,0.575,0.5248078,4225.3774,200.0,27.062456,12,session_B,13,2,001-2015,ACM+TGSP+SVM(MDOP)
0,0,1.0,1.0,1.0,1.0,58.785507,200.0,0.34942073,1,session_A,13,2,001-2015,EEGNet_8_2
1,1,1.0,0.9950495,0.995,0.9949999,115.52866,200.0,0.6828499,1,session_B,13,2,001-2015,EEGNet_8_2
2,2,1.0,0.9854369,0.985,0.9849966,46.48149,200.0,0.23617376,1,session_A,13,2,001-2015,DeepConvNet
3,3,0.9998,0.99,0.99,0.99,102.42219,200.0,0.5492884,1,session_B,13,2,001-2015,DeepConvNet
4,4,0.9998,0.99019605,0.99,0.989999,129.72806,200.0,0.7276926,1,session_A,13,2,001-2015,ShallowConvNet
5,5,1.0,1.0,1.0,1.0,209.4208,200.0,1.1534396,1,session_B,13,2,001-2015,ShallowConvNet
0,0,0.9921,0.96728975,0.965,0.96495706,44.399452,200.0,0.24213164,2,session_A,13,2,001-2015,EEGNet_8_2
1,1,0.9933,0.962963,0.96,0.9599359,77.09163,200.0,0.44124568,2,session_B,13,2,001-2015,EEGNet_8_2
2,2,0.9808,0.25,0.5,0.33333334,22.616646,200.0,0.12646623,2,session_A,13,2,001-2015,DeepConvNet
3,3,0.9883,0.25,0.5,0.33333334,42.344524,200.0,0.2367739,2,session_B,13,2,001-2015,DeepConvNet
4,4,0.9938,0.96728975,0.965,0.96495706,117.50618,200.0,0.7372614,2,session_A,13,2,001-2015,ShallowConvNet
5,5,0.9993,0.9807692,0.98,0.979992,152.13506,200.0,0.94531274,2,session_B,13,2,001-2015,ShallowConvNet
0,0,0.993,0.94283414,0.94,0.93990386,95.562874,200.0,0.17923169,3,session_A,13,2,001-2015,EEGNet_8_2
1,1,0.9962,0.9283966,0.92,0.9196061,197.69177,200.0,0.37008294,3,session_B,13,2,001-2015,EEGNet_8_2
2,2,0.9936,0.9516258,0.95,0.949955,122.788734,200.0,0.23314987,3,session_A,13,2,001-2015,DeepConvNet
3,3,0.9928,0.913394,0.9,0.8991834,192.5482,200.0,0.3651541,3,session_B,13,2,001-2015,DeepConvNet
4,4,0.994,0.9650465,0.965,0.96499914,118.458755,200.0,0.22799945,3,session_A,13,2,001-2015,ShallowConvNet
5,5,0.9956,0.9601841,0.96,0.959996,293.71942,200.0,0.5665817,3,session_B,13,2,001-2015,ShallowConvNet
0,0,0.9747,0.87972087,0.87,0.8691626,52.941925,200.0,0.30153888,4,session_A,13,2,001-2015,EEGNet_8_2
1,1,0.974,0.9032258,0.88,0.8782467,103.435135,200.0,0.57930464,4,session_B,13,2,001-2015,EEGNet_8_2
2,2,0.9556,0.85971224,0.805,0.79729205,27.284351,200.0,0.1650484,4,session_A,13,2,001-2015,DeepConvNet
3,3,0.95355,0.7777778,0.6,0.52380955,55.99124,200.0,0.3408627,4,session_B,13,2,001-2015,DeepConvNet
4,4,0.9628,0.92016804,0.92,0.91999197,126.182434,200.0,0.79808164,4,session_A,13,2,001-2015,ShallowConvNet
5,5,0.9753,0.9032258,0.88,0.8782467,263.1267,200.0,1.6678708,4,session_B,13,2,001-2015,ShallowConvNet
0,0,0.988,0.94,0.94,0.94,52.45975,200.0,0.29414853,5,session_A,13,2,001-2015,EEGNet_8_2
1,1,0.9814,0.9206731,0.92,0.919968,102.5135,200.0,0.5677098,5,session_B,13,2,001-2015,EEGNet_8_2
2,2,0.9708,0.78409094,0.62,0.55586725,29.110865,200.0,0.17706257,5,session_A,13,2,001-2015,DeepConvNet
3,3,0.9564,0.7512563,0.505,0.34434915,56.83444,200.0,0.34381315,5,session_B,13,2,001-2015,DeepConvNet
4,4,0.9872,0.9315536,0.93,0.92993695,139.11983,200.0,0.87886316,5,session_A,13,2,001-2015,ShallowConvNet
5,5,0.9765,0.9227053,0.92,0.9198718,275.1372,200.0,1.7412242,5,session_B,13,2,001-2015,ShallowConvNet
0,0,0.8089,0.6991342,0.615,0.5695318,48.617085,200.0,0.27992797,6,session_A,13,2,001-2015,EEGNet_8_2
1,1,0.8764,0.81619745,0.81,0.8090644,92.623215,200.0,0.5341422,6,session_B,13,2,001-2015,EEGNet_8_2
2,2,0.8204,0.25,0.5,0.33333334,27.43369,200.0,0.17498519,6,session_A,13,2,001-2015,DeepConvNet
3,3,0.9404,0.7538071,0.515,0.36582655,50.915016,200.0,0.31997705,6,session_B,13,2,001-2015,DeepConvNet
4,4,0.8695,0.7873563,0.63,0.5713127,82.01337,200.0,0.547881,6,session_A,13,2,001-2015,ShallowConvNet
5,5,0.9386,0.8220876,0.795,0.7905973,209.27267,200.0,1.3879662,6,session_B,13,2,001-2015,ShallowConvNet
0,0,0.9462,0.9025765,0.9,0.89983976,64.13172,200.0,0.29106924,7,session_A,13,2,001-2015,EEGNet_8_2
1,1,0.9662,0.87977433,0.85,0.8470012,111.144066,200.0,0.5029255,7,session_B,13,2,001-2015,EEGNet_8_2
2,2,0.9861,0.8333333,0.75,0.73333335,37.643192,200.0,0.17403883,7,session_A,13,2,001-2015,DeepConvNet
3,3,0.95905,0.79585797,0.655,0.6083884,75.30529,200.0,0.34704295,7,session_B,13,2,001-2015,DeepConvNet
4,4,0.9814,0.9114813,0.91,0.9099189,69.15412,200.0,0.32465133,7,session_A,13,2,001-2015,ShallowConvNet
5,5,0.9644,0.8893333,0.865,0.86285716,115.11542,200.0,0.5389049,7,session_B,13,2,001-2015,ShallowConvNet
0,0,0.6939,0.6703451,0.615,0.5809638,190.80887,400.0,0.41326573,8,session_A,13,2,001-2015,EEGNet_8_2
1,1,0.8362,0.7536526,0.75,0.74909675,335.01154,400.0,0.7201481,8,session_B,13,2,001-2015,EEGNet_8_2
2,2,0.9438,0.8296703,0.8,0.79539645,475.24203,400.0,1.0059012,8,session_C,13,2,001-2015,EEGNet_8_2
3,3,0.75815,0.25,0.5,0.33333334,135.4885,400.0,0.33922178,8,session_A,13,2,001-2015,DeepConvNet
4,4,0.8383,0.7512563,0.505,0.34434915,233.62929,400.0,0.5813051,8,session_B,13,2,001-2015,DeepConvNet
5,5,0.9325,0.25,0.5,0.33333334,331.14914,400.0,0.81989866,8,session_C,13,2,001-2015,DeepConvNet
6,6,0.8176,0.7913753,0.7,0.6744792,434.22333,400.0,1.0429525,8,session_A,13,2,001-2015,ShallowConvNet
7,7,0.8819,0.8052747,0.805,0.80495614,816.7387,400.0,1.9465176,8,session_B,13,2,001-2015,ShallowConvNet
8,8,0.9528,0.8330058,0.805,0.80081207,1255.6426,400.0,3.0323203,8,session_C,13,2,001-2015,ShallowConvNet
0,0,0.8472,0.7416982,0.73,0.726693,210.68495,400.0,0.4362214,9,session_A,13,2,001-2015,EEGNet_8_2
1,1,0.9663,0.8927243,0.88,0.87902004,395.07898,400.0,0.8169911,9,session_B,13,2,001-2015,EEGNet_8_2
2,2,0.9912,0.9424779,0.935,0.9347242,611.18,400.0,1.2766331,9,session_C,13,2,001-2015,EEGNet_8_2
3,3,0.819,0.7250225,0.725,0.7249931,232.05719,400.0,0.58750486,9,session_A,13,2,001-2015,DeepConvNet
4,4,0.9563,0.86263734,0.83,0.82608694,566.353,400.0,1.4196804,9,session_B,13,2,001-2015,DeepConvNet
5,5,0.9862,0.8378378,0.76,0.74533105,668.34393,400.0,1.6623323,9,session_C,13,2,001-2015,DeepConvNet
6,6,0.8293,0.7419936,0.735,0.73307145,331.54752,400.0,0.8683256,9,session_A,13,2,001-2015,ShallowConvNet
7,7,0.9662,0.9250425,0.925,0.9249981,721.5491,400.0,1.8813388,9,session_B,13,2,001-2015,ShallowConvNet
8,8,0.9868,0.9554099,0.955,0.95498985,964.9786,400.0,2.4913678,9,session_C,13,2,001-2015,ShallowConvNet
0,0,0.8735,0.7873563,0.78,0.77858293,120.94698,400.0,0.25760815,10,session_A,13,2,001-2015,EEGNet_8_2
1,1,0.8588,0.7797274,0.775,0.77404535,230.02249,400.0,0.49115804,10,session_B,13,2,001-2015,EEGNet_8_2
2,2,0.788,0.7029221,0.7,0.6989161,358.4009,400.0,0.7630091,10,session_C,13,2,001-2015,EEGNet_8_2
3,3,0.8827,0.77904093,0.77,0.7681218,203.24939,400.0,0.50531304,10,session_A,13,2,001-2015,DeepConvNet
4,4,0.8636,0.75490195,0.63,0.57834756,303.95874,400.0,0.75317556,10,session_B,13,2,001-2015,DeepConvNet
5,5,0.8484,0.7522912,0.745,0.7431442,449.2941,400.0,1.0916532,10,session_C,13,2,001-2015,DeepConvNet
6,6,0.8579,0.75938356,0.755,0.7539605,243.16304,400.0,0.59636116,10,session_A,13,2,001-2015,ShallowConvNet
7,7,0.8864,0.7986132,0.795,0.794378,667.52545,400.0,1.5995471,10,session_B,13,2,001-2015,ShallowConvNet
8,8,0.8172,0.7470007,0.745,0.7444826,1110.7596,400.0,2.6965656,10,session_C,13,2,001-2015,ShallowConvNet
0,0,0.9786,0.868,0.845,0.84253967,55.977894,400.0,0.34954932,11,session_A,13,2,001-2015,EEGNet_8_2
1,1,0.8008,0.7673797,0.565,0.4634763,107.15459,400.0,0.670037,11,session_B,13,2,001-2015,EEGNet_8_2
2,2,0.9138,0.8019324,0.8,0.79967946,182.59529,400.0,1.1260908,11,session_C,13,2,001-2015,EEGNet_8_2
3,3,0.967,0.75641024,0.525,0.3866021,49.22527,400.0,0.32730526,11,session_A,13,2,001-2015,DeepConvNet
4,4,0.7452,0.7512563,0.505,0.34434915,99.51755,400.0,0.66238934,11,session_B,13,2,001-2015,DeepConvNet
5,5,0.91,0.757732,0.53,0.39673984,149.39932,400.0,0.9948689,11,session_C,13,2,001-2015,DeepConvNet
6,6,0.9795,0.86263734,0.83,0.82608694,87.40912,400.0,0.533232,11,session_A,13,2,001-2015,ShallowConvNet
7,7,0.8397,0.7673797,0.565,0.4634763,154.57098,400.0,0.9419522,11,session_B,13,2,001-2015,ShallowConvNet
8,8,0.9377,0.880609,0.88,0.87995195,409.3108,400.0,2.634679,11,session_C,13,2,001-2015,ShallowConvNet
0,0,0.8219,0.7604167,0.75,0.74747473,49.403286,200.0,0.2725772,12,session_A,13,2,001-2015,EEGNet_8_2
1,1,0.5014,0.44419643,0.47,0.40072367,75.51764,200.0,0.4209908,12,session_B,13,2,001-2015,EEGNet_8_2
2,2,0.6802,0.24874371,0.495,0.33110368,29.824171,200.0,0.16443591,12,session_A,13,2,001-2015,DeepConvNet
3,3,0.5323,0.25,0.5,0.33333334,53.64253,200.0,0.2940616,12,session_B,13,2,001-2015,DeepConvNet
4,4,0.7473,0.7012882,0.7,0.6995192,143.93456,200.0,0.8411144,12,session_A,13,2,001-2015,ShallowConvNet
5,5,0.5716,0.5521377,0.545,0.52887577,184.6689,200.0,1.0729922,12,session_B,13,2,001-2015,ShallowConvNet
